PlayerName,CourseName,LayoutName,Date,Total,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18
Par,Thompson Park,White Tees,2021-05-23 09:42,64,,3,4,4,3,3,4,4,4,3,3,5,3,4,3,4,3,3,4
Dima,Thompson Park,White Tees,2021-05-23 09:42,67,3,3,5,4,4,3,4,4,4,3,3,5,3,4,3,5,3,3,4
PVS001,Thompson Park,White Tees,2021-05-23 09:42,66,2,3,4,5,3,3,4,3,4,3,3,6,4,3,4,4,4,3,3
Dmitry Kha,Thompson Park,White Tees,2021-05-23 09:42,74,10,4,5,6,4,3,5,4,5,3,3,6,4,4,3,5,3,3,4
Andrey,Thompson Park,White Tees,2021-05-23 09:42,86,22,4,5,6,5,4,6,6,5,3,4,7,4,5,4,6,3,4,5
Slava,Thompson Park,White Tees,2021-05-23 09:42,79,15,4,5,5,4,4,6,5,4,4,3,6,3,4,4,5,3,4,6
